occupation,gender,age_band,anxiety,occupation2
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,18-24,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,45-54,1,all_others
healthcare,female,55-64,0,all_others
healthcare,female,18-24,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,55-64,1,all_others
healthcare,male,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,1,all_others
healthcare,male,18-24,0,all_others
healthcare,male,18-24,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,25-34,1,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,35-44,1,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,18-24,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,18-24,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,25-34,1,all_others
healthcare,female,45-54,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,45-54,1,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,45-54,1,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,65+,1,all_others
healthcare,male,55-64,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,1,all_others
healthcare,female,35-44,0,all_others
healthcare,female,35-44,1,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,1,all_others
healthcare,female,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,65+,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,1,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,65+,1,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,1,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,18-24,1,all_others
healthcare,female,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,18-24,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,1,all_others
healthcare,female,18-24,1,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,18-24,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,18-24,1,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,65+,1,all_others
healthcare,female,65+,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,18-24,1,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,35-44,1,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,1,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,1,all_others
healthcare,male,65+,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,18-24,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,65+,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,25-34,1,all_others
healthcare,male,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,55-64,0,all_others
healthcare,male,18-24,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,45-54,1,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,25-34,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,18-24,0,all_others
healthcare,male,35-44,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,male,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,55-64,1,all_others
healthcare,female,25-34,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,male,65+,0,all_others
healthcare,male,25-34,0,all_others
healthcare,female,18-24,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,55-64,1,all_others
healthcare,male,55-64,0,all_others
healthcare,male,45-54,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,25-34,0,all_others
healthcare,male,55-64,0,all_others
healthcare,female,18-24,1,all_others
healthcare,female,25-34,1,all_others
healthcare,male,55-64,0,all_others
healthcare,female,35-44,0,all_others
healthcare,female,65+,0,all_others
healthcare,female,45-54,0,all_others
healthcare,female,45-54,1,all_others
healthcare,female,25-34,0,all_others
healthcare,male,45-54,0,all_others
healthcare,female,55-64,0,all_others
healthcare,female,65+,0,all_others
